,County,CD #,"CD Pop.
in County","% of County
in CD"
0,Hawaii,2,185079,1.0
1,Honolulu,1,680496,0.714
2,Honolulu,2,272711,0.286
3,Kalawao,2,90,1.0
4,Kauai,2,67091,1.0
5,Maui,2,154834,1.0
