,County,CD #,"CD Pop.
in County","% of County
in CD"
0,Churchill,2,24877,1.0
1,Clark,1,675138,0.346
2,Clark,3,675138,0.346
3,Clark,4,600993,0.308
4,Douglas,2,46997,1.0
5,Elko,2,48818,1.0
6,Esmeralda,4,783,1.0
7,Eureka,2,1987,1.0
8,Humboldt,2,16528,1.0
9,Lander,2,5775,1.0
10,Lincoln,4,5345,1.0
11,Lyon,2,42712,0.822
12,Lyon,4,9268,0.178
13,Mineral,4,4772,1.0
14,Nye,4,43946,1.0
15,Pershing,2,6753,1.0
16,Storey,2,4010,1.0
17,Washoe,2,421407,1.0
18,White Pine,4,10030,1.0
19,Carson City,2,55274,1.0
