,County,CD #,"CD Pop.
in County","% of County
in CD"
0,Addison,AL,36821,1
1,Bennington,AL,37125,1
2,Caledonia,AL,31227,1
3,Chittenden,AL,156545,1
4,Essex,AL,6306,1
5,Franklin,AL,47746,1
6,Grand Isle,AL,6970,1
7,Lamoille,AL,24475,1
8,Orange,AL,28936,1
9,Orleans,AL,27231,1
10,Rutland,AL,61642,1
11,Washington,AL,59534,1
12,Windham,AL,44513,1
13,Windsor,AL,56670,1
