,County,CD #,"CD Pop.
in County","% of County
in CD"
0,Androscoggin,2,107702,1.0
1,Aroostook,2,71870,1.0
2,Cumberland,1,281674,1.0
3,Franklin,2,30768,1.0
4,Hancock,2,54418,1.0
5,Kennebec,1,75889,0.621
6,Kennebec,2,46262,0.379
7,Knox,1,39736,1.0
8,Lincoln,1,34457,1.0
9,Oxford,2,57833,1.0
10,Penobscot,2,153923,1.0
11,Piscataquis,2,17535,1.0
12,Sagadahoc,1,35293,1.0
13,Somerset,2,52228,1.0
14,Waldo,2,38786,1.0
15,Washington,2,32856,1.0
16,York,1,197131,1.0
