,County,CD #,"CD Pop.
in County","% of County
in CD"
0,Bristol,1,49875,1.0
1,Kent,2,166158,1.0
2,Newport,1,82888,1.0
3,Providence,1,393520,0.628
4,Providence,2,233147,0.372
5,Washington,2,126979,1.0
